Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature,Wind Direction,Wind Speed,
2014,1,21,7,0,114,119,19,76.2,1.9,N/A
2014,1,21,8,0,331,331,23,76.9,2.2,N/A
2014,1,21,9,0,530,530,26,75,2.4,N/A
2014,1,21,10,0,682,682,28,72.9,2.5,N/A
2014,1,21,11,0,770,770,29,73.4,2.5,N/A
2014,1,21,12,0,744,786,29,74.5,2.5,N/A
2014,1,21,13,0,719,728,29,75.3,2.5,N/A
2014,1,21,14,0,226,602,28,75.9,2.5,N/A
2014,1,21,15,0,404,421,27,77.5,2.4,N/A
2014,1,21,16,0,182,210,25,83,2.4,N/A
2014,1,21,17,0,4,21,23,91,2.4,N/A
2014,1,21,18,0,0,0,22,98.8,2.6,N/A
2014,1,21,19,0,0,0,21,106.8,2.7,N/A
2014,1,21,20,0,0,0,20,111.8,2.7,N/A
2014,1,21,21,0,0,0,19,111.9,2.6,N/A
2014,1,21,22,0,0,0,19,109.5,2.5,N/A
2014,1,21,23,0,0,0,18,105.3,2.4,N/A
2014,1,22,0,0,0,0,17,100.8,2.4,N/A
2014,1,22,1,0,0,0,17,97.5,2.4,N/A
2014,1,22,2,0,0,0,16,96.3,2.4,N/A
2014,1,22,3,0,0,0,16,97.1,2.5,N/A
2014,1,22,4,0,0,0,16,98.1,2.6,N/A
2014,1,22,5,0,0,0,16,98.5,2.6,N/A
2014,1,22,6,0,0,0,17,98.4,2.6,N/A
2014,1,22,7,0,110,120,19,98.9,2.4,N/A
2014,1,22,8,0,333,333,23,102.2,2.3,N/A
2014,1,22,9,0,532,532,25,104.4,1.9,N/A
2014,1,22,10,0,683,683,27,105.6,1.2,N/A
2014,1,22,11,0,771,771,29,111.1,0.6,N/A
2014,1,22,12,0,786,786,29,138.1,0.2,N/A
2014,1,22,13,0,727,727,29,217.6,0.1,N/A
2014,1,22,14,0,538,601,28,291.1,0,N/A
2014,1,22,15,0,421,421,27,54.5,0.2,N/A
2014,1,22,16,0,172,210,23,69.7,0.4,N/A
2014,1,22,17,0,8,22,24,91.5,0.8,N/A
2014,1,22,18,0,0,0,23,105.4,1.2,N/A
2014,1,22,19,0,0,0,23,116.2,1.6,N/A
2014,1,22,20,0,0,0,22,122.1,1.8,N/A
2014,1,22,21,0,0,0,21,124.7,1.8,N/A
2014,1,22,22,0,0,0,20,126.6,1.8,N/A
2014,1,22,23,0,0,0,19,128.4,1.7,N/A
2014,1,23,0,0,0,0,19,128.6,1.5,N/A
2014,1,23,1,0,0,0,18,125.4,1.2,N/A
2014,1,23,2,0,0,0,18,125.9,1.1,N/A
2014,1,23,3,0,0,0,17,127.7,1.1,N/A
2014,1,23,4,0,0,0,17,125.1,1.1,N/A
2014,1,23,5,0,0,0,16,118,1.2,N/A
2014,1,23,6,0,0,0,17,111.3,1.3,N/A
2014,1,23,7,0,99,119,20,111.3,1.1,N/A
2014,1,23,8,0,326,330,24,112.8,0.8,N/A
2014,1,23,9,0,462,528,27,96.1,0.6,N/A
2014,1,23,10,0,679,679,28,82.1,0.5,N/A
2014,1,23,11,0,645,768,28,80.7,0.3,N/A
2014,1,23,12,0,616,785,27,104.2,0.2,N/A
2014,1,23,13,0,421,727,28,122.3,0.3,N/A
2014,1,23,14,0,601,601,27,119,0.3,N/A
2014,1,23,15,0,164,421,26,110.3,0.3,N/A
2014,1,23,16,0,205,212,23,98.1,0.4,N/A
2014,1,23,17,0,9,23,23,98.6,0.6,N/A
2014,1,23,18,0,0,0,23,94.9,0.7,N/A
2014,1,23,19,0,0,0,23,98.9,0.6,N/A
2014,1,23,20,0,0,0,23,112.4,0.6,N/A
2014,1,23,21,0,0,0,22,130.5,0.5,N/A
2014,1,23,22,0,0,0,21,146.9,0.5,N/A
2014,1,23,23,0,0,0,21,161.6,0.5,N/A
2014,1,24,0,0,0,0,20,172.7,0.4,N/A
2014,1,24,1,0,0,0,20,181.6,0.3,N/A
2014,1,24,2,0,0,0,20,185.6,0.3,N/A
2014,1,24,3,0,0,0,19,177.2,0.3,N/A
2014,1,24,4,0,0,0,19,165,0.4,N/A
2014,1,24,5,0,0,0,19,152.8,0.5,N/A
2014,1,24,6,0,0,0,20,148.2,0.7,N/A
2014,1,24,7,0,117,117,22,155,0.5,N/A
2014,1,24,8,0,327,327,25,158.8,0.4,N/A
2014,1,24,9,0,522,522,27,165.2,0.2,N/A
2014,1,24,10,0,673,673,28,32.2,0.1,N/A
2014,1,24,11,0,761,761,29,7.5,0.2,N/A
2014,1,24,12,0,777,777,29,358.5,0.3,N/A
2014,1,24,13,0,720,720,28,352.4,0.4,N/A
2014,1,24,14,0,596,596,28,2,0.6,N/A
2014,1,24,15,0,419,419,26,9.8,0.9,N/A
2014,1,24,16,0,211,211,25,14.1,1.1,N/A
2014,1,24,17,0,11,24,24,18.9,1.3,N/A
2014,1,24,18,0,0,0,24,25.6,1.6,N/A
2014,1,24,19,0,0,0,23,34.5,1.8,N/A
2014,1,24,20,0,0,0,22,45.1,1.9,N/A
2014,1,24,21,0,0,0,21,54.7,1.9,N/A
2014,1,24,22,0,0,0,21,63.8,1.9,N/A
2014,1,24,23,0,0,0,20,73.6,1.8,N/A
2014,1,25,0,0,0,0,20,84.8,1.7,N/A
2014,1,25,1,0,0,0,19,95.7,1.6,N/A
2014,1,25,2,0,0,0,19,103.4,1.6,N/A
2014,1,25,3,0,0,0,18,107.7,1.5,N/A
2014,1,25,4,0,0,0,18,108.8,1.5,N/A
2014,1,25,5,0,0,0,18,105.4,1.4,N/A
2014,1,25,6,0,0,0,19,97.5,1.3,N/A
2014,1,25,7,0,118,118,21,91.7,1.1,N/A
2014,1,25,8,0,329,329,24,88.9,0.9,N/A
2014,1,25,9,0,526,526,27,77.5,0.8,N/A
2014,1,25,10,0,643,678,29,54.9,0.8,N/A
2014,1,25,11,0,767,767,30,32.5,0.8,N/A
2014,1,25,12,0,784,784,30,21.4,1,N/A
2014,1,25,13,0,728,728,30,22.5,1.3,N/A
2014,1,25,14,0,604,604,29,26.1,1.5,N/A
2014,1,25,15,0,425,425,28,30.3,1.7,N/A
2014,1,25,16,0,216,216,26,34.3,1.8,N/A
2014,1,25,17,0,5,26,24,41.7,1.9,N/A
2014,1,25,18,0,0,0,23,50.9,2.1,N/A
2014,1,25,19,0,0,0,22,58.6,2.2,N/A
2014,1,25,20,0,0,0,21,61.6,2.3,N/A
2014,1,25,21,0,0,0,20,60,2.3,N/A
2014,1,25,22,0,0,0,20,56.5,2.3,N/A
2014,1,25,23,0,0,0,19,54.7,2.4,N/A
2014,1,26,0,0,0,0,18,54.1,2.5,N/A
2014,1,26,1,0,0,0,18,54.2,2.7,N/A
2014,1,26,2,0,0,0,17,56.9,2.8,N/A
2014,1,26,3,0,0,0,17,61.2,2.8,N/A
2014,1,26,4,0,0,0,17,65.4,2.8,N/A
2014,1,26,5,0,0,0,16,67.9,2.7,N/A
2014,1,26,6,0,0,0,18,68.6,2.6,N/A
2014,1,26,7,0,113,124,20,68.3,2,N/A
2014,1,26,8,0,341,341,24,74.5,2.1,N/A
2014,1,26,9,0,543,543,27,74.7,1.8,N/A
2014,1,26,10,0,698,698,29,67.7,1.4,N/A
2014,1,26,11,0,788,788,30,53.9,1.2,N/A
2014,1,26,12,0,805,805,30,37.3,1.1,N/A
2014,1,26,13,0,747,747,30,27,1.2,N/A
2014,1,26,14,0,621,621,29,23.6,1.3,N/A
2014,1,26,15,0,438,438,28,26.2,1.4,N/A
2014,1,26,16,0,224,224,26,32.8,1.6,N/A
2014,1,26,17,0,14,29,23,44.6,1.8,N/A
2014,1,26,18,0,0,0,23,54.7,2,N/A
2014,1,26,19,0,0,0,22,62.5,2,N/A
2014,1,26,20,0,0,0,21,67.8,2,N/A
2014,1,26,21,0,0,0,20,70.8,2,N/A
2014,1,26,22,0,0,0,20,72.5,2,N/A
2014,1,26,23,0,0,0,19,72.6,1.9,N/A
2014,1,27,0,0,0,0,18,71.2,1.9,N/A
2014,1,27,1,0,0,0,18,68.1,2,N/A
2014,1,27,2,0,0,0,17,66.1,2,N/A
2014,1,27,3,0,0,0,17,65.4,2.1,N/A
2014,1,27,4,0,0,0,16,64.6,2.1,N/A
2014,1,27,5,0,0,0,16,63.4,2,N/A
2014,1,27,6,0,0,0,17,61.7,1.9,N/A
2014,1,27,7,0,120,125,20,58.5,1.4,N/A
2014,1,27,8,0,340,342,24,35.4,1,N/A
2014,1,27,9,0,531,545,27,2.5,1,N/A
2014,1,27,10,0,693,701,29,349.8,1.3,N/A
2014,1,27,11,0,781,792,29,350.2,1.5,N/A
2014,1,27,12,0,796,810,30,356.8,1.6,N/A
2014,1,27,13,0,753,753,29,7.7,1.8,N/A
2014,1,27,14,0,626,626,29,16.7,2.1,N/A
2014,1,27,15,0,444,444,27,25.2,2.5,N/A
2014,1,27,16,0,198,230,25,31.7,2.8,N/A
2014,1,27,17,0,12,31,22,36.4,3.1,N/A
2014,1,27,18,0,0,0,21,40.6,3.3,N/A
2014,1,27,19,0,0,0,20,44.2,3.4,N/A
2014,1,27,20,0,0,0,19,50.2,3.3,N/A
2014,1,27,21,0,0,0,18,55.8,3.2,N/A
2014,1,27,22,0,0,0,17,59.5,3.1,N/A
2014,1,27,23,0,0,0,17,61.8,3,N/A
2014,1,28,0,0,0,0,16,63,2.9,N/A
2014,1,28,1,0,0,0,16,63.6,2.8,N/A
2014,1,28,2,0,0,0,15,63.2,2.7,N/A
2014,1,28,3,0,0,0,15,61.4,2.5,N/A
2014,1,28,4,0,0,0,14,59.1,2.4,N/A
2014,1,28,5,0,0,0,14,58.3,2.3,N/A
2014,1,28,6,0,0,0,16,58.8,2.2,N/A
2014,1,28,7,0,77,130,19,58.6,1.7,N/A
2014,1,28,8,0,342,353,23,58.2,1.5,N/A
2014,1,28,9,0,513,561,26,51.6,1.3,N/A
2014,1,28,10,0,709,721,27,37.6,1.2,N/A
2014,1,28,11,0,748,814,28,26.4,1.2,N/A
2014,1,28,12,0,808,832,29,21.1,1.3,N/A
2014,1,28,13,0,745,774,28,21.2,1.4,N/A
2014,1,28,14,0,632,644,27,20.8,1.5,N/A
2014,1,28,15,0,403,457,26,20.8,1.7,N/A
2014,1,28,16,0,153,237,24,23.6,1.9,N/A
2014,1,28,17,0,8,33,22,30,2.1,N/A
2014,1,28,18,0,0,0,21,36.3,2.3,N/A
2014,1,28,19,0,0,0,20,41.5,2.4,N/A
2014,1,28,20,0,0,0,19,46.2,2.6,N/A
2014,1,28,21,0,0,0,18,49.7,2.7,N/A
2014,1,28,22,0,0,0,17,52.8,2.8,N/A
2014,1,28,23,0,0,0,17,56.1,2.8,N/A
2014,1,29,0,0,0,0,16,59.9,2.9,N/A
2014,1,29,1,0,0,0,16,65,2.9,N/A
2014,1,29,2,0,0,0,15,69.3,2.9,N/A
2014,1,29,3,0,0,0,15,73.1,2.8,N/A
2014,1,29,4,0,0,0,14,76.3,2.7,N/A
2014,1,29,5,0,0,0,14,78,2.6,N/A
2014,1,29,6,0,0,0,16,78.6,2.5,N/A
2014,1,29,7,0,122,132,19,79.8,2,N/A
2014,1,29,8,0,351,357,23,87.6,1.5,N/A
2014,1,29,9,0,557,564,26,96.6,1,N/A
2014,1,29,10,0,723,723,28,99.9,0.5,N/A
2014,1,29,11,0,816,816,29,87,0.3,N/A
2014,1,29,12,0,834,834,29,53.4,0.2,N/A
2014,1,29,13,0,776,776,29,31.4,0.3,N/A
2014,1,29,14,0,646,646,28,21.2,0.6,N/A
2014,1,29,15,0,458,459,27,24.2,0.9,N/A
2014,1,29,16,0,239,239,25,29.2,1.2,N/A
2014,1,29,17,0,15,35,22,38.5,1.5,N/A
2014,1,29,18,0,0,0,21,49.8,1.8,N/A
2014,1,29,19,0,0,0,21,57.4,1.9,N/A
2014,1,29,20,0,0,0,20,65.4,2,N/A
2014,1,29,21,0,0,0,19,74.4,2.1,N/A
2014,1,29,22,0,0,0,18,83.6,2.2,N/A
2014,1,29,23,0,0,0,17,91.7,2.2,N/A
2014,1,30,0,0,0,0,17,97.2,2.2,N/A
2014,1,30,1,0,0,0,16,100.8,2.2,N/A
2014,1,30,2,0,0,0,16,102.5,2.1,N/A
2014,1,30,3,0,0,0,15,102.8,2.1,N/A
2014,1,30,4,0,0,0,15,102.6,2,N/A
2014,1,30,5,0,0,0,15,100.9,1.9,N/A
2014,1,30,6,0,0,0,16,97,1.7,N/A
2014,1,30,7,0,123,131,19,91.9,1.3,N/A
2014,1,30,8,0,353,354,24,86.7,0.6,N/A
2014,1,30,9,0,559,560,27,17.6,0.2,N/A
2014,1,30,10,0,719,719,29,334.1,0.5,N/A
2014,1,30,11,0,812,812,30,325.7,0.7,N/A
2014,1,30,12,0,831,831,30,322,0.7,N/A
2014,1,30,13,0,773,773,29,323,0.7,N/A
2014,1,30,14,0,645,645,29,329.8,0.9,N/A
2014,1,30,15,0,460,460,27,335.6,1.1,N/A
2014,1,30,16,0,239,241,25,340.5,1.3,N/A
2014,1,30,17,0,17,36,23,349.3,1.5,N/A
2014,1,30,18,0,0,0,22,2.4,1.6,N/A
2014,1,30,19,0,0,0,21,13.9,1.6,N/A
2014,1,30,20,0,0,0,20,29.4,1.5,N/A
2014,1,30,21,0,0,0,20,45.4,1.6,N/A
2014,1,30,22,0,0,0,19,56.5,1.6,N/A
2014,1,30,23,0,0,0,18,63.4,1.6,N/A
2014,1,31,0,0,0,0,18,67.1,1.6,N/A
2014,1,31,1,0,0,0,17,69.9,1.7,N/A
2014,1,31,2,0,0,0,16,72.6,1.9,N/A
2014,1,31,3,0,0,0,16,75.8,2,N/A
2014,1,31,4,0,0,0,16,79.8,2.2,N/A
2014,1,31,5,0,0,0,15,84.3,2.3,N/A
2014,1,31,6,0,0,0,17,88.8,2.4,N/A
2014,1,31,7,0,125,132,20,94.3,2,N/A
2014,1,31,8,0,354,354,24,104.3,1.6,N/A
2014,1,31,9,0,561,561,28,113.3,1.1,N/A
2014,1,31,10,0,720,720,30,126.9,0.5,N/A
2014,1,31,11,0,812,812,31,205.4,0.1,N/A
2014,1,31,12,0,830,830,31,302.3,0.3,N/A
2014,1,31,13,0,772,772,31,326.5,0.6,N/A
2014,1,31,14,0,644,644,30,345.3,0.8,N/A
2014,1,31,15,0,459,459,28,2.1,1.1,N/A
2014,1,31,16,0,241,241,26,12.7,1.6,N/A
2014,1,31,17,0,18,37,23,22.1,2,N/A
2014,1,31,18,0,0,0,22,31.9,2.4,N/A
2014,1,31,19,0,0,0,21,39.6,2.8,N/A
2014,1,31,20,0,0,0,20,46.6,2.9,N/A
2014,1,31,21,0,0,0,19,52.9,2.9,N/A
2014,1,31,22,0,0,0,18,58.8,2.9,N/A
2014,1,31,23,0,0,0,18,64.4,2.8,N/A
2014,2,1,0,0,0,0,17,70.1,2.6,N/A
2014,2,1,1,0,0,0,17,76,2.5,N/A
2014,2,1,2,0,0,0,16,79.7,2.4,N/A
2014,2,1,3,0,0,0,16,82.2,2.3,N/A
2014,2,1,4,0,0,0,16,83.7,2.3,N/A
2014,2,1,5,0,0,0,15,85.8,2.3,N/A
2014,2,1,6,0,0,0,17,89.5,2.2,N/A
2014,2,1,7,0,127,135,20,95.2,1.8,N/A
2014,2,1,8,0,359,359,24,117.6,1.5,N/A
2014,2,1,9,0,562,567,27,136.9,1.2,N/A
2014,2,1,10,0,723,726,29,150.6,1,N/A
2014,2,1,11,0,820,820,30,160.2,0.8,N/A
2014,2,1,12,0,837,839,31,168.7,0.7,N/A
2014,2,1,13,0,781,781,31,177.9,0.5,N/A
2014,2,1,14,0,653,653,30,209.9,0.3,N/A
2014,2,1,15,0,431,467,28,280.6,0.3,N/A
2014,2,1,16,0,239,247,25,317.2,0.4,N/A
2014,2,1,17,0,23,41,24,342,0.6,N/A
2014,2,1,18,0,0,0,23,10.7,0.7,N/A
2014,2,1,19,0,0,0,23,31.3,1,N/A
2014,2,1,20,0,0,0,22,42.5,1.1,N/A
2014,2,1,21,0,0,0,21,48.6,1.3,N/A
2014,2,1,22,0,0,0,20,51.4,1.4,N/A
2014,2,1,23,0,0,0,20,52.2,1.5,N/A
2014,2,2,0,0,0,0,19,50.9,1.6,N/A
2014,2,2,1,0,0,0,18,49,1.8,N/A
2014,2,2,2,0,0,0,17,48.4,1.9,N/A
2014,2,2,3,0,0,0,17,48.6,2,N/A
2014,2,2,4,0,0,0,16,51,2,N/A
2014,2,2,5,0,0,0,16,55.3,2.1,N/A
2014,2,2,6,0,0,0,17,60.2,2.1,N/A
2014,2,2,7,0,129,137,21,65.3,1.7,N/A
2014,2,2,8,0,362,362,25,72.5,1.3,N/A
2014,2,2,9,0,571,571,28,72.4,1,N/A
2014,2,2,10,0,733,733,30,53.2,0.7,N/A
2014,2,2,11,0,828,828,31,26.8,0.7,N/A
2014,2,2,12,0,848,848,31,3.8,0.7,N/A
2014,2,2,13,0,782,790,31,349.6,0.9,N/A
2014,2,2,14,0,661,661,30,346.7,1.2,N/A
2014,2,2,15,0,474,474,28,352,1.5,N/A
2014,2,2,16,0,243,252,26,0.8,1.8,N/A
2014,2,2,17,0,25,43,23,12.2,2.1,N/A
2014,2,2,18,0,0,0,22,23.1,2.5,N/A
2014,2,2,19,0,0,0,21,31.5,2.7,N/A
2014,2,2,20,0,0,0,20,37.5,2.9,N/A
2014,2,2,21,0,0,0,19,42.2,2.9,N/A
2014,2,2,22,0,0,0,18,46.2,2.8,N/A
2014,2,2,23,0,0,0,17,48.6,2.8,N/A
2014,2,3,0,0,0,0,17,49.2,2.8,N/A
2014,2,3,1,0,0,0,16,48.8,2.7,N/A
2014,2,3,2,0,0,0,16,50.4,2.7,N/A
2014,2,3,3,0,0,0,15,53.6,2.6,N/A
2014,2,3,4,0,0,0,15,58.2,2.6,N/A
2014,2,3,5,0,0,0,15,64.2,2.5,N/A
2014,2,3,6,0,0,0,17,70.2,2.5,N/A
2014,2,3,7,0,136,143,20,77.1,2.1,N/A
2014,2,3,8,0,368,374,24,84.7,1.7,N/A
2014,2,3,9,0,576,587,28,85.9,1.3,N/A
2014,2,3,10,0,730,750,30,69.2,0.9,N/A
2014,2,3,11,0,827,845,31,26.4,0.8,N/A
2014,2,3,12,0,846,863,32,1.6,1,N/A
2014,2,3,13,0,787,804,31,358.1,1.2,N/A
2014,2,3,14,0,673,673,30,2.1,1.3,N/A
2014,2,3,15,0,481,484,29,8.5,1.4,N/A
2014,2,3,16,0,246,259,26,9.3,1.6,N/A
2014,2,3,17,0,27,45,23,10,2,N/A
2014,2,3,18,0,0,0,22,14.9,2.3,N/A
2014,2,3,19,0,0,0,21,19.7,2.6,N/A
2014,2,3,20,0,0,0,20,23.7,2.8,N/A
2014,2,3,21,0,0,0,19,27,3,N/A
2014,2,3,22,0,0,0,18,30.1,3,N/A
2014,2,3,23,0,0,0,17,32.7,2.8,N/A
2014,2,4,0,0,0,0,17,33.2,2.7,N/A
2014,2,4,1,0,0,0,16,31.9,2.6,N/A
2014,2,4,2,0,0,0,16,31.6,2.4,N/A
2014,2,4,3,0,0,0,15,32.1,2.3,N/A
2014,2,4,4,0,0,0,15,33,2.3,N/A
2014,2,4,5,0,0,0,15,36,2.3,N/A
2014,2,4,6,0,0,0,17,41.5,2.2,N/A
2014,2,4,7,0,138,145,21,48.4,1.8,N/A
2014,2,4,8,0,370,378,25,44.9,1.5,N/A
2014,2,4,9,0,579,592,29,27.3,1.8,N/A
2014,2,4,10,0,739,755,31,15,1.8,N/A
2014,2,4,11,0,831,851,32,2.4,1.7,N/A
2014,2,4,12,0,869,869,32,353.1,1.8,N/A
2014,2,4,13,0,791,810,32,349,2,N/A
2014,2,4,14,0,678,678,31,350.8,2.2,N/A
2014,2,4,15,0,484,489,29,356.6,2.3,N/A
2014,2,4,16,0,257,263,26,4.2,2.3,N/A
2014,2,4,17,0,29,47,23,12.8,2.4,N/A
2014,2,4,18,0,0,0,22,20.1,2.5,N/A
2014,2,4,19,0,0,0,21,25.7,2.5,N/A
2014,2,4,20,0,0,0,20,29.7,2.5,N/A
2014,2,4,21,0,0,0,19,29.8,2.5,N/A
2014,2,4,22,0,0,0,18,28.1,2.5,N/A
2014,2,4,23,0,0,0,18,26.4,2.4,N/A
2014,2,5,0,0,0,0,17,24,2.4,N/A
2014,2,5,1,0,0,0,17,20.9,2.4,N/A
2014,2,5,2,0,0,0,16,20.2,2.3,N/A
2014,2,5,3,0,0,0,16,21.1,2.1,N/A
2014,2,5,4,0,0,0,16,24.5,2,N/A
2014,2,5,5,0,0,0,16,31.1,1.8,N/A
2014,2,5,6,0,0,0,18,39.4,1.7,N/A
2014,2,5,7,0,140,143,22,48.8,1.4,N/A
2014,2,5,8,0,372,372,26,47.8,1.1,N/A
2014,2,5,9,0,583,583,29,27.7,1.2,N/A
2014,2,5,10,0,745,745,31,24.7,1.1,N/A
2014,2,5,11,0,841,841,32,24.4,0.9,N/A
2014,2,5,12,0,861,861,32,23.6,0.8,N/A
2014,2,5,13,0,803,803,32,20.6,0.8,N/A
2014,2,5,14,0,667,674,31,8.3,0.9,N/A
2014,2,5,15,0,485,485,29,356,1.1,N/A
2014,2,5,16,0,253,261,27,350,1.4,N/A
2014,2,5,17,0,31,48,24,353.2,1.7,N/A
2014,2,5,18,0,0,0,23,2.6,1.8,N/A
2014,2,5,19,0,0,0,22,14.2,1.8,N/A
2014,2,5,20,0,0,0,22,25,1.9,N/A
2014,2,5,21,0,0,0,21,32.1,2,N/A
2014,2,5,22,0,0,0,20,36.6,2.1,N/A
2014,2,5,23,0,0,0,19,38.1,2.2,N/A
2014,2,6,0,0,0,0,18,36.6,2.4,N/A
2014,2,6,1,0,0,0,18,34.1,2.6,N/A
2014,2,6,2,0,0,0,17,37.6,2.6,N/A
2014,2,6,3,0,0,0,17,44,2.6,N/A
2014,2,6,4,0,0,0,17,49.2,2.6,N/A
2014,2,6,5,0,0,0,16,53,2.6,N/A
2014,2,6,6,0,0,0,18,56.8,2.6,N/A
2014,2,6,7,0,142,145,22,60.2,2.1,N/A
2014,2,6,8,0,374,375,26,56.5,1.9,N/A
2014,2,6,9,0,588,588,29,48,1.9,N/A
2014,2,6,10,0,752,752,31,42.5,1.9,N/A
2014,2,6,11,0,848,848,32,41,1.9,N/A
2014,2,6,12,0,868,868,32,41.4,1.9,N/A
2014,2,6,13,0,800,810,32,42.2,1.9,N/A
2014,2,6,14,0,671,680,31,38.9,2,N/A
2014,2,6,15,0,490,490,29,33.2,2.1,N/A
2014,2,6,16,0,257,265,27,26.9,2.2,N/A
2014,2,6,17,0,28,50,24,25.8,2.6,N/A
2014,2,6,18,0,0,0,23,31.5,2.9,N/A
2014,2,6,19,0,0,0,21,41.2,3,N/A
2014,2,6,20,0,0,0,21,52.1,3,N/A
2014,2,6,21,0,0,0,20,59,2.9,N/A
2014,2,6,22,0,0,0,19,61.1,2.8,N/A
2014,2,6,23,0,0,0,18,60.8,2.6,N/A
2014,2,7,0,0,0,0,18,58,2.5,N/A
2014,2,7,1,0,0,0,18,51.5,2.4,N/A
2014,2,7,2,0,0,0,17,47,2.2,N/A
2014,2,7,3,0,0,0,17,48.1,2,N/A
2014,2,7,4,0,0,0,17,55.3,1.8,N/A
2014,2,7,5,0,0,0,17,65.4,1.7,N/A
2014,2,7,6,0,0,0,19,74.7,1.6,N/A
2014,2,7,7,0,138,149,22,83.9,1.3,N/A
2014,2,7,8,0,377,381,27,97,0.7,N/A
2014,2,7,9,0,596,596,30,297.5,0.3,N/A
2014,2,7,10,0,760,760,32,304.9,0.8,N/A
2014,2,7,11,0,843,857,33,304.7,1.1,N/A
2014,2,7,12,0,877,877,33,303.6,1.3,N/A
2014,2,7,13,0,819,819,33,303.4,1.3,N/A
2014,2,7,14,0,688,688,32,308.6,1.4,N/A
2014,2,7,15,0,493,498,30,314.3,1.4,N/A
2014,2,7,16,0,268,270,27,317.3,1.3,N/A
2014,2,7,17,0,35,52,25,319.9,1.1,N/A
2014,2,7,18,0,0,0,24,326.7,0.8,N/A
2014,2,7,19,0,0,0,24,344.7,0.4,N/A
2014,2,7,20,0,0,0,23,73,0.2,N/A
2014,2,7,21,0,0,0,22,134.6,0.4,N/A
2014,2,7,22,0,0,0,22,156.9,0.6,N/A
2014,2,7,23,0,0,0,21,174,0.8,N/A
2014,2,8,0,0,0,0,20,189.7,0.9,N/A
2014,2,8,1,0,0,0,20,206,1,N/A
2014,2,8,2,0,0,0,19,213.9,1.1,N/A
2014,2,8,3,0,0,0,19,214.9,1.2,N/A
2014,2,8,4,0,0,0,18,210.7,1.3,N/A
2014,2,8,5,0,0,0,18,203.1,1.3,N/A
2014,2,8,6,0,0,0,20,195.5,1.5,N/A
2014,2,8,7,0,135,148,23,191.1,1.5,N/A
2014,2,8,8,0,376,378,27,197.6,1.6,N/A
2014,2,8,9,0,584,589,31,228,1.4,N/A
2014,2,8,10,0,751,751,33,243.8,1.4,N/A
2014,2,8,11,0,846,846,34,249,1.5,N/A
2014,2,8,12,0,865,865,34,250.2,1.6,N/A
2014,2,8,13,0,807,807,34,250.9,1.6,N/A
2014,2,8,14,0,677,677,33,251,1.6,N/A
2014,2,8,15,0,489,489,31,250.1,1.6,N/A
2014,2,8,16,0,264,265,29,246,1.6,N/A
2014,2,8,17,0,32,52,26,235.3,1.8,N/A
2014,2,8,18,0,0,0,25,223.5,1.9,N/A
2014,2,8,19,0,0,0,24,213.7,2.2,N/A
2014,2,8,20,0,0,0,23,209.8,2.5,N/A
2014,2,8,21,0,0,0,22,209.2,2.8,N/A
2014,2,8,22,0,0,0,21,209.8,2.9,N/A
2014,2,8,23,0,0,0,21,210.9,3,N/A
2014,2,9,0,0,0,0,20,212.4,2.9,N/A
2014,2,9,1,0,0,0,19,213.9,2.7,N/A
2014,2,9,2,0,0,0,19,214.5,2.5,N/A
2014,2,9,3,0,0,0,18,212.7,2.4,N/A
2014,2,9,4,0,0,0,18,209,2.2,N/A
2014,2,9,5,0,0,0,18,204.8,2.1,N/A
2014,2,9,6,0,0,0,20,201,2,N/A
2014,2,9,7,0,137,148,23,198.6,1.7,N/A
2014,2,9,8,0,377,377,28,213.5,2,N/A
2014,2,9,9,0,588,588,30,228.5,2,N/A
2014,2,9,10,0,751,751,32,240.6,2.2,N/A
2014,2,9,11,0,847,847,33,247.4,2.4,N/A
2014,2,9,12,0,867,867,33,251.5,2.5,N/A
2014,2,9,13,0,809,809,33,254.8,2.6,N/A
2014,2,9,14,0,679,679,32,257.8,2.6,N/A
2014,2,9,15,0,490,490,31,261.1,2.7,N/A
2014,2,9,16,0,267,267,28,263.5,2.7,N/A
2014,2,9,17,0,39,53,26,260.2,2.4,N/A
2014,2,9,18,0,0,0,26,251.2,2.3,N/A
2014,2,9,19,0,0,0,25,239.8,2.3,N/A
2014,2,9,20,0,0,0,24,233.5,2.4,N/A
2014,2,9,21,0,0,0,24,231.9,2.4,N/A
2014,2,9,22,0,0,0,23,233.1,2.4,N/A
2014,2,9,23,0,0,0,23,239.4,2.3,N/A
2014,2,10,0,0,0,0,22,248.6,2.2,N/A
2014,2,10,1,0,0,0,21,258.4,2.1,N/A
2014,2,10,2,0,0,0,20,262,1.9,N/A
2014,2,10,3,0,0,0,19,260.9,1.7,N/A
2014,2,10,4,0,0,0,19,257.9,1.5,N/A
2014,2,10,5,0,0,0,19,249.7,1.4,N/A
2014,2,10,6,0,0,0,20,238,1.3,N/A
2014,2,10,7,0,139,151,23,231,1.3,N/A
2014,2,10,8,0,376,383,27,246.7,1.7,N/A
2014,2,10,9,0,591,596,30,255.4,2.1,N/A
2014,2,10,10,0,760,760,32,256.3,2.3,N/A
2014,2,10,11,0,858,858,33,257.2,2.4,N/A
2014,2,10,12,0,879,879,33,258.4,2.4,N/A
2014,2,10,13,0,822,822,33,259.6,2.2,N/A
